FlightDate,FlightTime,Airport,FlightRange,BagNumber,MaxSpendingRange,DropOffRange
1992-11-22,01:17:41,LAX,47.5,1.7,78,0.4
2015-11-27,07:08:58,ONT,5.0,0.4,89,2.0
1977-11-08,20:39:40,ONT,22.5,0.6,59,0.6
1971-11-18,17:02:46,ONT,5.0,0.4,73,1.3
1987-01-30,08:50:07,ONT,40.0,1.2,85,0.4
1984-11-27,12:24:05,ONT,7.5,1.5,80,0.0
1987-08-22,23:16:04,LAX,40.0,0.7,76,1.4
2015-07-30,20:16:26,LAX,22.5,0.5,93,1.6
2001-02-18,01:49:05,ONT,37.5,0.4,53,0.0
1985-05-18,19:38:40,ONT,35.0,0.3,75,0.6
2008-05-12,09:16:59,ONT,2.5,0.7,64,1.9
2001-08-13,15:52:01,LAX,45.0,1.8,52,0.2
1999-08-18,08:39:39,ONT,5.0,1.6,59,0.7
2018-07-28,19:50:21,LAX,20.0,0.1,26,0.9
1981-12-09,10:30:47,ONT,37.5,0.2,97,0.6
1987-11-29,11:10:58,LAX,27.5,0.2,98,0.2
2014-11-18,11:14:16,LAX,30.0,0.8,93,0.2
1990-03-08,21:27:50,LAX,50.0,1.7,77,0.9
1971-03-19,20:30:25,ONT,27.5,1.1,84,0.1
2007-02-01,15:49:42,LAX,35.0,0.8,73,1.2
1986-01-18,21:25:24,ONT,12.5,0.5,21,1.4
2018-10-08,23:11:36,LAX,47.5,1.7,45,1.5
1992-07-08,13:23:34,LAX,37.5,0.5,66,1.2
1997-08-06,01:43:02,LAX,47.5,0.7,87,0.8
2021-09-23,02:49:19,ONT,37.5,1.5,100,1.4
1981-08-10,11:18:51,ONT,32.5,1.1,90,0.4
2023-02-11,20:00:57,LAX,37.5,1.7,23,1.8
1971-04-13,08:36:56,LAX,12.5,0.8,82,0.6
1987-06-17,12:52:11,LAX,32.5,1.1,63,0.5
2019-04-26,11:16:26,LAX,30.0,1.5,26,1.5
1977-09-16,10:26:59,LAX,30.0,0.5,33,0.0
2012-01-11,09:24:26,LAX,2.5,0.3,82,1.5
1976-08-15,13:55:42,LAX,40.0,1.3,65,1.5
2006-10-13,01:56:27,ONT,12.5,0.1,90,1.2
2025-01-12,23:19:15,ONT,15.0,0.0,25,1.0
2002-03-18,09:46:13,ONT,27.5,0.1,25,2.0
1997-12-07,00:06:03,LAX,27.5,1.5,95,1.2
1990-06-09,13:32:05,LAX,27.5,0.1,66,0.3
2017-06-04,22:08:07,ONT,37.5,0.7,52,1.1
1989-11-03,18:04:09,ONT,37.5,1.1,38,0.6
2012-07-14,12:53:41,LAX,40.0,0.7,94,1.9
2008-02-16,14:14:38,LAX,50.0,0.2,66,0.4
1971-05-08,13:57:18,ONT,40.0,1.4,34,0.5
2000-04-20,04:28:19,ONT,15.0,1.6,31,1.7
1986-06-16,22:05:46,LAX,2.5,0.8,70,1.5
2012-06-24,15:49:03,ONT,45.0,1.7,75,1.7
2001-07-10,01:33:26,ONT,12.5,0.4,75,0.2
1991-05-19,12:44:02,LAX,5.0,0.7,40,0.3
2018-10-24,20:43:48,ONT,32.5,0.8,93,1.4
2009-07-07,11:42:05,LAX,12.5,1.5,64,1.3
1971-07-20,16:04:34,LAX,30.0,1.2,92,0.8
1995-05-30,22:30:57,LAX,40.0,0.4,76,0.2
1977-05-10,15:32:40,LAX,12.5,1.2,99,1.8
2021-12-15,17:12:15,LAX,2.5,0.1,33,0.0
2011-06-14,12:51:26,LAX,17.5,1.4,61,0.0
2002-08-28,01:31:29,LAX,22.5,0.2,30,0.8
1984-06-24,20:53:05,ONT,50.0,0.3,75,0.6
2024-01-30,02:29:25,LAX,2.5,0.1,68,0.8
1973-01-06,22:49:55,LAX,15.0,0.7,100,1.8
2009-09-13,02:23:11,ONT,25.0,1.6,36,2.0
2003-12-17,07:25:22,LAX,47.5,1.5,66,0.4
2013-05-19,10:10:21,ONT,5.0,1.0,60,0.7
1990-04-21,23:42:55,LAX,20.0,1.1,60,1.9
1986-10-19,17:17:46,ONT,45.0,0.2,93,1.7
2022-08-10,03:44:48,LAX,40.0,0.3,73,1.8
2020-10-11,08:39:53,LAX,35.0,1.9,91,0.1
1980-09-22,17:03:25,LAX,45.0,0.1,35,0.9
1994-01-21,10:07:31,ONT,5.0,1.1,88,0.2
1978-06-08,15:56:13,ONT,27.5,1.7,96,0.2
2009-05-25,17:56:04,ONT,25.0,0.6,64,1.6
1986-11-14,11:06:07,LAX,27.5,1.9,64,1.0
2006-01-17,13:26:52,ONT,7.5,0.0,90,1.0
1973-04-18,10:09:02,LAX,42.5,0.4,82,0.6
1997-01-03,03:45:25,ONT,27.5,0.6,74,0.2
1989-06-01,03:02:41,LAX,50.0,1.9,66,1.8
1988-07-22,10:54:49,ONT,2.5,1.9,99,1.9
1978-10-22,10:34:03,LAX,32.5,0.3,84,1.9
1992-08-07,00:13:47,LAX,10.0,1.4,24,1.8
2024-01-16,00:49:11,ONT,12.5,0.0,55,1.7
2017-11-20,15:38:35,LAX,35.0,1.7,81,0.9
2014-11-23,10:18:39,ONT,37.5,0.7,67,1.5
2004-09-07,04:36:05,LAX,7.5,1.1,48,0.5
2016-12-30,15:43:55,ONT,22.5,1.7,90,1.5
1987-01-19,22:55:50,ONT,15.0,0.3,65,0.3
2022-02-21,23:43:54,LAX,30.0,0.5,28,1.8
1983-08-11,18:38:38,LAX,35.0,0.4,87,0.1
2015-07-04,08:33:51,ONT,32.5,0.4,96,0.9
2009-07-26,20:06:24,LAX,45.0,0.8,57,1.2
2018-05-03,12:24:59,LAX,37.5,1.4,87,1.4
1983-09-14,05:04:27,ONT,30.0,1.0,67,0.5
1984-02-21,09:28:14,LAX,7.5,0.0,74,1.9
1981-09-22,23:07:25,ONT,45.0,0.1,20,1.5
2013-12-30,22:07:46,ONT,27.5,0.0,66,0.3
2018-12-20,13:58:11,ONT,30.0,1.7,97,1.8
2021-01-09,05:02:02,ONT,27.5,0.0,93,0.2
2006-05-17,14:07:50,LAX,40.0,1.5,69,1.3
1971-08-07,00:16:53,LAX,7.5,0.0,28,0.7
2001-01-29,16:21:03,LAX,25.0,0.2,41,1.6
1978-05-06,12:10:55,LAX,42.5,1.5,32,0.2
1977-03-24,22:37:36,LAX,47.5,1.6,77,1.3
1976-10-15,17:12:23,ONT,42.5,1.9,85,1.8
1975-02-24,07:53:58,ONT,7.5,0.2,61,0.0
1986-06-20,18:51:53,LAX,5.0,1.0,60,1.4
2001-05-25,12:52:42,LAX,37.5,1.2,44,2.0
1973-09-18,23:30:11,LAX,27.5,0.6,88,1.4
2023-07-29,07:11:11,ONT,40.0,1.0,34,0.5
1984-09-01,10:34:05,LAX,17.5,1.5,42,0.5
2014-04-23,23:42:22,ONT,5.0,0.7,33,0.6
1987-04-13,18:15:51,ONT,7.5,1.4,93,0.7
2003-01-19,12:22:06,LAX,12.5,1.9,41,0.1
1987-04-13,18:48:21,ONT,35.0,1.3,56,0.7
2013-02-22,04:43:20,LAX,7.5,1.8,69,0.8
2017-08-21,10:48:44,ONT,37.5,1.3,96,2.0
1976-10-30,17:27:08,LAX,2.5,0.4,97,1.6
1986-04-12,11:31:03,LAX,42.5,1.7,69,0.0
1984-04-25,01:15:13,LAX,20.0,0.8,37,1.0
1988-07-27,23:11:16,ONT,2.5,0.3,95,1.0
1986-06-24,01:00:06,LAX,12.5,0.3,41,0.8
2006-02-28,15:23:08,LAX,32.5,1.7,49,0.3
2017-10-28,20:09:40,LAX,47.5,1.4,83,0.0
1993-08-24,20:03:58,ONT,15.0,1.4,52,0.8
2011-10-04,10:04:03,LAX,15.0,0.6,71,0.3
1976-10-31,07:49:51,LAX,40.0,1.0,89,0.5
1976-10-31,23:11:19,LAX,22.5,1.8,75,1.6
2005-10-30,13:19:04,ONT,22.5,0.9,61,1.8
1974-01-20,15:46:12,ONT,42.5,1.8,52,0.6
1986-06-28,07:28:43,ONT,22.5,0.2,34,1.5
2019-08-11,18:53:44,ONT,5.0,1.4,66,0.5
2024-12-30,06:04:27,ONT,35.0,0.0,87,0.0
2018-02-16,12:35:27,ONT,20.0,0.2,61,0.9
2009-01-09,20:23:20,LAX,17.5,1.7,74,0.7
2023-08-14,17:08:51,ONT,20.0,1.0,86,1.5
2017-11-25,17:46:37,LAX,37.5,0.9,85,1.8
2005-01-08,14:16:13,LAX,17.5,0.6,49,0.3
1986-11-19,01:27:42,ONT,47.5,0.7,58,0.6
1998-03-28,12:33:18,LAX,15.0,1.1,73,0.2
1973-03-05,13:55:44,LAX,2.5,0.6,89,0.5
1989-01-27,20:27:58,LAX,22.5,0.2,98,1.2
1993-11-01,02:22:24,LAX,47.5,1.7,73,1.7
1988-10-26,04:54:21,LAX,22.5,1.4,91,0.4
1974-09-01,22:57:06,LAX,10.0,1.5,74,1.4
1981-12-22,06:49:21,LAX,5.0,0.4,72,1.2
1972-01-06,03:03:09,LAX,10.0,0.5,78,0.7
1990-09-09,17:35:20,ONT,20.0,0.6,67,0.5
2014-08-08,06:06:45,ONT,22.5,1.8,26,1.9
2001-05-05,21:55:07,LAX,2.5,1.3,26,1.6
1991-08-04,20:21:37,LAX,20.0,1.3,75,0.1
1978-12-16,04:29:17,LAX,50.0,0.5,88,0.1
1994-09-15,19:50:39,ONT,30.0,1.9,25,1.0
2010-11-06,11:42:51,ONT,47.5,0.5,77,2.0
1999-08-07,11:43:57,LAX,15.0,1.2,73,0.4
2011-03-27,21:09:29,ONT,42.5,1.0,93,0.8
2001-05-25,20:11:14,ONT,47.5,0.6,53,0.4
1975-07-05,11:54:03,LAX,42.5,0.8,34,0.9
2021-04-04,22:41:14,LAX,17.5,0.0,94,0.0
1982-07-30,18:56:29,LAX,47.5,0.3,100,0.4
1978-02-20,08:46:47,ONT,35.0,0.4,70,1.1
2015-07-25,20:59:49,LAX,22.5,0.0,90,0.9
1970-09-17,03:27:43,LAX,50.0,0.8,53,1.1
2016-07-14,01:28:38,ONT,32.5,0.8,20,1.5
2000-05-22,22:53:08,LAX,7.5,0.1,90,1.9
1985-01-22,06:40:16,ONT,17.5,1.7,65,0.5
2007-06-13,16:03:09,ONT,15.0,0.8,72,0.6
1991-01-05,21:29:28,ONT,45.0,1.3,29,1.4
2017-07-31,10:19:07,ONT,10.0,0.8,100,1.4
1976-02-18,02:49:24,LAX,5.0,1.0,79,1.7
1990-05-06,19:18:16,ONT,45.0,1.2,75,0.8
2003-11-06,00:54:09,LAX,27.5,1.8,91,1.5
2020-06-01,16:43:48,ONT,47.5,1.4,82,1.2
2016-06-20,08:08:56,ONT,22.5,1.0,91,0.7
1981-10-23,22:23:11,ONT,30.0,1.9,67,0.7
1974-09-17,13:49:55,ONT,10.0,1.0,55,2.0
1995-09-05,06:51:16,LAX,7.5,1.7,30,2.0
1976-07-21,14:34:40,LAX,7.5,1.4,69,0.5
1982-02-08,15:38:40,LAX,12.5,1.7,49,1.6
1978-08-06,18:09:36,LAX,22.5,0.7,42,0.1
2012-11-14,23:42:09,LAX,45.0,0.7,92,1.4
2019-07-25,16:18:50,LAX,20.0,0.2,64,1.1
2015-01-08,07:02:47,ONT,45.0,0.5,91,0.1
1988-07-23,10:53:25,ONT,25.0,0.0,73,1.3
2010-08-26,10:25:13,LAX,50.0,0.8,79,0.9
2017-10-04,12:25:34,LAX,12.5,1.3,87,0.3
1993-04-04,19:37:34,LAX,10.0,0.7,63,1.0
2001-06-17,16:18:32,LAX,7.5,1.5,78,1.7
1988-10-17,20:50:33,ONT,20.0,1.9,28,1.8
1986-08-12,15:48:34,ONT,50.0,1.0,26,1.2
2023-12-23,04:00:45,ONT,12.5,1.0,68,1.8
1985-08-27,07:12:51,LAX,20.0,0.1,70,0.3
2004-03-04,13:11:24,ONT,40.0,1.3,70,1.5
2006-04-21,19:39:23,ONT,15.0,0.8,72,1.2
1999-10-26,03:57:38,ONT,45.0,0.3,84,0.6
2018-05-08,02:45:36,ONT,25.0,1.7,38,0.8
2013-08-03,22:48:26,LAX,30.0,0.7,60,0.9
2003-11-10,13:16:03,ONT,12.5,0.6,79,0.7
2021-12-27,15:31:10,ONT,27.5,0.4,28,1.6
1980-08-13,17:02:22,ONT,30.0,1.5,78,1.5
1986-05-14,16:07:46,ONT,27.5,1.1,98,1.9
1998-12-21,16:40:53,LAX,42.5,1.6,94,1.2
2004-05-26,02:53:18,LAX,17.5,1.6,64,0.3
1978-01-12,01:59:14,LAX,47.5,0.0,63,1.4
2016-04-27,01:57:31,LAX,42.5,0.3,78,1.9
2022-11-29,03:09:33,LAX,50.0,1.0,79,0.3
2023-04-10,14:54:45,ONT,20.0,0.6,92,0.9
1988-03-25,10:22:34,ONT,42.5,0.2,75,1.4
2020-04-06,08:43:14,LAX,5.0,0.9,36,2.0
2012-02-17,09:31:47,ONT,32.5,1.2,70,0.9
2021-06-06,06:31:30,ONT,30.0,1.7,94,1.3
1999-05-29,06:20:15,LAX,25.0,1.7,69,0.9
1980-06-12,13:30:08,LAX,12.5,0.3,31,0.3
1977-02-28,19:09:00,LAX,50.0,1.1,47,1.8
1980-02-20,15:58:13,ONT,47.5,1.9,85,0.6
1987-06-13,14:28:50,ONT,7.5,1.0,70,1.0
1996-05-28,13:02:02,LAX,5.0,0.2,27,1.3
2013-11-10,00:58:20,LAX,10.0,0.3,69,0.4
2008-07-23,11:02:14,ONT,47.5,1.3,22,1.9
2018-07-27,01:21:43,ONT,37.5,1.5,26,0.9
1999-08-23,21:41:47,LAX,12.5,0.8,56,1.3
2016-11-20,09:41:47,LAX,2.5,1.8,63,0.7
1977-10-28,10:10:51,LAX,42.5,1.2,58,1.7
2022-09-11,15:11:48,ONT,27.5,0.5,49,0.5
1996-07-09,23:05:12,LAX,47.5,0.6,51,1.9
1998-06-04,10:28:37,LAX,17.5,1.5,91,1.9
1984-03-26,00:52:35,LAX,37.5,1.5,54,0.9
2015-08-21,14:44:49,LAX,27.5,1.0,94,0.2
1976-05-05,07:40:04,LAX,32.5,0.7,24,0.0
2009-07-17,11:44:40,ONT,22.5,1.5,56,0.2
2021-11-16,15:28:17,ONT,20.0,0.3,94,0.7
1989-11-21,12:40:56,ONT,50.0,0.9,75,0.8
1978-01-10,18:05:39,ONT,27.5,0.4,59,1.4
1992-09-21,11:19:27,ONT,42.5,0.3,100,0.3
1980-09-05,11:10:19,LAX,27.5,0.2,86,1.4
1992-06-24,02:56:58,LAX,7.5,1.8,74,0.7
1975-07-24,07:59:08,ONT,37.5,0.1,68,1.5
1977-12-28,03:10:24,LAX,37.5,0.7,60,1.6
1975-05-22,06:32:21,ONT,15.0,1.1,86,1.6
2021-08-30,05:05:30,ONT,50.0,1.6,70,0.3
2013-09-14,14:28:45,LAX,27.5,0.9,27,0.0
2024-02-08,15:24:56,ONT,32.5,0.2,73,0.1
2000-01-05,20:30:02,ONT,20.0,0.7,98,1.0
2020-02-20,20:52:00,LAX,20.0,0.0,68,1.2
1997-09-18,21:44:18,ONT,12.5,1.2,88,1.1
1981-06-22,07:19:26,LAX,50.0,0.2,52,1.8
2010-01-21,11:36:10,LAX,22.5,0.1,60,1.0
2012-04-22,12:27:38,LAX,25.0,0.8,94,1.4
1981-05-28,07:35:10,ONT,17.5,0.7,26,1.9
1996-10-23,22:10:52,ONT,37.5,0.7,73,1.5
2002-12-20,15:40:51,LAX,25.0,1.6,38,1.3
1996-07-18,21:08:11,ONT,42.5,0.3,63,0.2
2013-12-02,20:16:21,ONT,40.0,0.0,99,1.5
2019-08-05,12:31:58,LAX,7.5,0.3,74,1.9
1977-02-18,20:12:02,LAX,47.5,0.0,73,0.8
2022-10-07,23:00:59,LAX,30.0,1.8,88,0.4
1984-11-24,11:15:24,LAX,32.5,0.2,28,1.5
1989-04-22,13:36:06,ONT,35.0,0.3,89,0.5
1975-10-06,01:25:50,ONT,25.0,1.4,53,0.1
1984-03-17,20:36:18,LAX,40.0,1.4,73,1.2
1971-05-16,07:55:57,LAX,22.5,0.1,78,1.6
1976-04-18,14:07:30,LAX,42.5,1.1,88,1.2
2023-03-24,20:47:27,LAX,30.0,0.8,27,0.3
2000-09-14,20:26:18,ONT,10.0,0.8,42,1.8
1997-10-27,13:56:07,LAX,15.0,0.9,92,0.9
2017-08-28,12:18:57,ONT,45.0,0.3,37,1.3
1996-06-05,00:56:18,ONT,30.0,0.2,80,1.3
2013-12-29,10:59:34,ONT,30.0,0.0,66,0.5
1994-01-06,08:21:21,LAX,5.0,0.9,60,1.6
2005-04-18,00:52:48,ONT,12.5,0.9,100,1.0
1988-05-26,16:49:35,LAX,40.0,1.5,60,1.7
1998-11-29,18:56:11,LAX,42.5,1.3,22,0.4
1999-12-17,06:47:58,LAX,47.5,0.9,31,1.2
2020-02-10,08:59:59,LAX,17.5,0.0,89,0.7
1998-03-02,10:23:21,ONT,20.0,0.9,30,1.2
1989-10-22,01:50:49,LAX,37.5,1.5,96,1.1
1982-11-05,02:05:36,ONT,32.5,0.3,62,1.8
2011-09-13,05:36:48,LAX,30.0,0.5,30,0.5
2017-02-14,09:01:02,ONT,42.5,0.2,55,0.3
1990-02-03,13:38:49,ONT,15.0,0.9,53,1.0
2003-03-31,08:43:46,LAX,25.0,0.3,67,1.4
1989-11-21,01:17:08,LAX,12.5,1.1,61,0.4
1978-11-01,08:23:09,LAX,22.5,1.8,75,0.9
2007-04-14,16:06:12,ONT,42.5,0.5,22,1.2
1999-06-02,13:18:55,LAX,25.0,1.9,57,1.3
1973-02-28,12:40:14,ONT,15.0,0.6,96,1.9
1982-11-18,04:35:40,LAX,15.0,0.4,93,1.5
2024-11-11,01:11:20,LAX,2.5,0.9,88,0.1
1983-11-03,21:23:29,ONT,5.0,1.4,81,0.3
1987-01-15,08:16:04,ONT,2.5,0.0,76,0.5
1985-04-28,15:19:08,LAX,47.5,0.6,69,0.2
2006-01-20,15:11:50,LAX,15.0,0.9,75,0.1
2023-06-13,01:58:44,LAX,40.0,1.7,90,1.3
2011-12-20,18:59:22,ONT,2.5,0.0,53,0.1
1972-12-11,08:19:16,ONT,15.0,1.0,73,1.1
2005-09-10,05:52:01,LAX,5.0,1.3,82,0.5
2025-02-05,08:51:43,ONT,5.0,0.4,64,1.0
2000-12-18,18:19:27,LAX,15.0,0.5,40,0.8
2018-02-09,07:46:55,LAX,25.0,1.8,50,0.4
1980-01-18,20:10:25,ONT,32.5,1.2,99,1.8
1983-02-27,02:30:36,ONT,15.0,1.7,64,1.8
2013-08-04,11:56:32,LAX,32.5,1.9,41,1.5
1989-04-15,07:32:48,LAX,30.0,1.5,34,2.0
1983-12-20,16:18:23,LAX,22.5,0.9,86,1.2
1976-03-07,04:33:42,ONT,47.5,0.1,30,1.4
1971-06-12,11:05:32,LAX,17.5,0.3,77,1.5
2016-11-30,07:31:41,ONT,45.0,1.4,68,1.7
2012-05-03,15:11:58,ONT,15.0,1.9,21,1.7
1982-05-17,18:33:14,LAX,27.5,0.8,84,1.6
2021-06-30,10:00:20,LAX,5.0,1.4,79,1.7
1977-01-08,14:34:35,LAX,15.0,0.1,79,1.0
2007-11-10,14:56:48,ONT,30.0,0.9,26,0.1
2021-09-27,23:27:51,LAX,47.5,0.0,68,1.9
1982-09-03,12:41:17,LAX,47.5,0.4,91,1.4
1998-11-22,21:47:25,LAX,22.5,0.1,68,0.9
2016-12-25,10:21:00,ONT,25.0,0.4,83,1.4
2015-04-29,17:30:20,ONT,35.0,1.0,65,0.8
2023-11-25,14:53:55,ONT,35.0,0.9,83,0.1
1972-12-14,12:37:37,LAX,25.0,1.8,59,0.0
2013-03-27,21:34:20,ONT,5.0,0.4,77,1.3
2016-09-10,19:06:04,ONT,20.0,1.4,60,1.7
1985-11-07,07:31:20,LAX,10.0,0.3,55,1.7
1986-01-16,02:54:22,ONT,15.0,0.4,86,1.7
2008-12-31,08:03:31,LAX,22.5,0.7,58,0.5
1997-01-26,06:12:37,ONT,47.5,0.4,98,0.7
1989-12-26,17:08:23,LAX,7.5,0.7,43,0.8
1973-10-29,10:25:56,ONT,17.5,0.7,48,0.8
1987-08-15,05:55:01,ONT,20.0,1.1,87,1.2
1985-06-24,21:31:17,LAX,27.5,1.4,74,1.9
2020-07-30,23:02:08,LAX,30.0,1.7,45,1.3
2003-08-04,22:37:49,ONT,10.0,0.1,30,0.3
2023-03-15,21:32:19,ONT,12.5,0.4,41,2.0
1973-11-05,22:58:06,LAX,20.0,0.8,72,2.0
2015-05-22,08:48:03,LAX,40.0,1.1,69,0.0
1994-01-25,12:17:19,ONT,42.5,1.5,85,0.6
1978-01-20,04:01:50,ONT,12.5,0.2,70,0.0
1981-06-10,03:42:55,ONT,50.0,0.9,65,2.0
1978-01-29,04:59:43,ONT,17.5,0.2,48,0.1
2021-03-13,04:38:37,LAX,22.5,1.1,52,1.6
2022-03-18,05:39:36,LAX,35.0,0.4,96,1.2
1970-03-07,05:15:25,ONT,20.0,0.7,45,2.0
2024-06-14,13:02:35,LAX,20.0,0.5,37,1.6
1992-06-29,20:34:42,ONT,25.0,0.0,52,0.9
1975-01-15,17:45:30,ONT,25.0,0.0,68,0.7
1990-12-03,13:47:50,LAX,25.0,0.8,44,0.4
2007-08-02,04:44:38,ONT,45.0,1.6,62,1.2
1996-09-21,01:12:28,LAX,7.5,1.4,29,1.7
1995-11-28,13:57:46,ONT,37.5,0.7,37,0.6
2021-06-02,08:03:38,ONT,22.5,1.0,64,1.0
2010-03-27,15:07:32,LAX,2.5,0.1,96,1.6
1976-09-23,18:49:28,ONT,30.0,0.6,78,1.5
1978-03-20,02:49:50,ONT,2.5,0.2,39,0.2
2011-06-13,03:40:41,LAX,15.0,0.5,65,0.9
2010-06-16,09:16:34,ONT,50.0,0.6,42,1.7
1992-02-09,16:16:14,LAX,50.0,0.8,63,1.8
1972-10-08,05:44:10,LAX,20.0,1.2,79,0.0
1981-01-27,15:46:47,ONT,47.5,1.5,73,1.2
1984-12-29,15:20:51,ONT,32.5,0.2,34,0.3
1980-12-08,04:39:07,ONT,40.0,1.1,26,1.0
1985-03-06,04:55:12,LAX,50.0,1.7,61,0.2
2005-06-06,03:16:17,ONT,35.0,1.6,93,1.5
2016-01-01,21:11:45,LAX,7.5,0.8,62,0.4
2024-12-29,08:48:58,ONT,10.0,0.8,44,0.0
1987-04-11,20:00:46,ONT,22.5,1.9,94,0.1
1985-04-05,07:32:01,ONT,22.5,1.7,27,1.2
1997-12-13,03:04:49,ONT,35.0,1.9,96,2.0
1983-04-19,04:35:02,ONT,50.0,1.0,57,0.6
1985-08-17,01:30:56,ONT,45.0,0.7,61,0.6
1998-07-22,23:11:12,LAX,5.0,0.9,62,1.0
1983-01-28,10:28:36,ONT,10.0,0.8,36,0.6
2014-01-29,23:49:33,LAX,47.5,1.1,22,0.0
1998-09-15,12:22:55,ONT,35.0,1.9,28,0.0
2017-03-06,09:18:26,LAX,47.5,1.5,92,0.4
2004-04-18,14:37:57,LAX,47.5,0.3,79,1.2
2023-10-28,03:01:34,LAX,12.5,1.0,27,1.3
2004-03-17,12:46:56,ONT,42.5,1.9,39,0.6
1970-08-16,04:31:44,ONT,42.5,0.5,48,1.4
1996-08-15,01:43:00,LAX,10.0,0.2,59,0.5
2021-09-04,08:40:31,ONT,32.5,1.1,71,0.6
1981-06-03,12:23:08,ONT,15.0,0.4,79,1.9
1979-03-07,10:51:47,LAX,12.5,1.8,60,0.1
2010-06-17,11:47:32,ONT,32.5,0.1,35,1.6
2005-10-01,16:18:30,LAX,27.5,1.5,77,0.9
1981-04-29,03:47:00,LAX,32.5,1.9,97,1.6
2012-02-27,09:27:39,ONT,17.5,1.1,95,0.1
2009-11-20,21:14:18,ONT,17.5,0.8,55,1.8
1987-03-11,04:10:13,LAX,30.0,1.3,45,0.8
1996-08-18,06:17:26,LAX,32.5,0.9,79,1.1
2022-07-30,23:43:36,ONT,5.0,0.2,88,2.0
1999-01-08,00:56:17,ONT,10.0,0.7,74,0.7
2017-09-08,10:15:47,ONT,10.0,0.1,78,0.1
1997-12-11,01:36:35,ONT,40.0,1.4,92,1.3
2007-06-19,07:13:21,LAX,22.5,0.7,50,0.0
2003-01-01,08:19:02,LAX,42.5,1.2,88,0.7
2023-12-03,15:45:06,ONT,30.0,1.7,80,0.2
2011-10-16,20:06:03,ONT,50.0,0.9,82,1.7
1979-11-03,05:21:07,LAX,30.0,1.4,89,0.1
1971-11-10,16:35:20,ONT,5.0,1.2,71,1.9
1985-04-24,06:31:51,LAX,42.5,0.7,80,0.0
1995-03-29,06:02:15,LAX,2.5,0.2,38,2.0
2016-11-06,20:46:09,ONT,30.0,0.7,74,0.6
1998-12-07,22:24:35,ONT,17.5,0.0,37,0.5
2024-10-12,21:34:51,ONT,27.5,1.8,97,1.7
1982-12-24,20:51:18,ONT,37.5,0.5,80,1.7
1988-07-24,13:38:53,ONT,10.0,1.4,55,0.5
1992-03-29,07:21:08,ONT,40.0,1.6,83,1.4
2004-01-05,01:37:47,LAX,7.5,0.2,50,0.6
1981-06-17,13:57:09,LAX,17.5,0.6,40,1.5
1985-01-13,06:39:47,ONT,47.5,1.6,29,0.0
1990-06-11,06:22:26,LAX,12.5,1.5,80,1.8
2014-01-04,20:01:12,ONT,2.5,0.4,91,1.3
1978-12-10,13:37:55,ONT,17.5,0.7,79,0.1
1996-09-08,06:40:52,ONT,2.5,0.8,82,1.7
2019-10-31,01:10:29,ONT,22.5,0.5,42,1.3
1993-11-10,15:59:29,ONT,10.0,1.8,51,0.0
2014-09-14,03:32:33,LAX,5.0,0.3,24,0.3
1980-04-15,19:05:09,LAX,45.0,1.1,86,0.2
2017-12-07,22:13:14,LAX,12.5,0.8,69,1.0
1979-08-23,15:50:34,LAX,2.5,0.3,79,1.4
2019-09-13,07:03:56,ONT,45.0,0.8,71,1.3
2009-04-26,22:03:48,ONT,25.0,1.8,80,1.5
2009-04-28,14:59:35,ONT,2.5,1.7,83,1.6
2012-08-03,17:29:22,ONT,45.0,1.0,90,0.6
2011-05-18,18:47:35,ONT,7.5,1.6,82,0.5
2003-02-25,00:41:20,ONT,10.0,0.8,71,1.9
2022-10-28,08:15:07,ONT,45.0,0.4,87,1.7
1998-11-18,19:29:03,ONT,42.5,1.9,95,1.9
2019-08-15,01:04:53,LAX,12.5,1.9,50,0.8
2025-01-18,16:29:25,ONT,7.5,1.4,43,0.5
2024-08-07,04:27:22,LAX,40.0,0.8,32,2.0
1992-01-20,03:32:40,LAX,32.5,0.9,57,1.5
1975-08-15,21:51:08,ONT,35.0,0.6,35,1.6
2010-07-05,02:17:02,ONT,32.5,0.4,96,1.6
2022-12-09,13:27:53,ONT,25.0,0.8,86,1.5
1976-08-25,18:54:15,ONT,10.0,1.9,53,1.9
2000-05-19,02:36:26,ONT,35.0,0.2,64,0.4
1990-06-01,23:33:35,ONT,32.5,0.7,86,1.8
1975-12-05,09:27:07,ONT,27.5,0.5,69,0.2
2010-01-23,12:44:32,LAX,45.0,0.1,88,0.3
1976-09-13,18:40:04,LAX,50.0,0.6,24,1.8
2020-01-10,14:12:04,LAX,35.0,1.6,23,1.4
2012-11-17,16:13:32,ONT,25.0,0.8,96,1.6
1998-08-12,16:13:20,LAX,20.0,0.0,72,1.9
1988-02-09,02:04:15,LAX,10.0,1.1,64,0.4
1984-10-02,23:20:46,ONT,2.5,1.9,41,0.8
1985-04-07,00:53:30,ONT,37.5,0.6,23,1.3
2012-07-26,22:02:23,LAX,50.0,0.6,67,1.0
1994-02-26,09:13:55,ONT,10.0,0.9,100,1.5
1977-04-26,16:23:00,ONT,50.0,1.5,78,1.9
2006-11-25,10:10:18,LAX,32.5,1.1,75,0.0
2005-11-11,19:44:44,LAX,25.0,1.4,76,0.5
1986-12-23,21:08:02,LAX,47.5,1.1,90,1.8
2006-07-24,07:09:41,ONT,47.5,1.4,74,1.1
1979-09-03,00:08:40,ONT,12.5,0.9,84,1.7
