FlightDate,FlightTime,Airport,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange,FlightDateTime,ElapsedTime
2024-11-30,20:36:04,LAX,1.5,4.0,0.2,0.5555555555555556,0.7,2024-11-30 20:36:00,377070
2024-03-21,09:40:07,LAX,0.25,5.0,0.6000000000000001,0.7777777777777778,0.0,2024-03-21 09:40:00,10654
2024-11-30,12:25:49,LAX,2.0,4.25,0.8,0.1666666666666666,0.8,2024-11-30 12:25:00,376579
2024-12-11,10:15:28,ONT,0.75,2.75,0.4,0.4444444444444445,0.7,2024-12-11 10:15:00,392289
2024-11-30,17:53:45,ONT,0.25,5.0,0.6000000000000001,0.0555555555555555,0.7,2024-11-30 17:53:00,376907
2025-01-19,13:27:05,ONT,0.75,4.5,0.6000000000000001,0.3888888888888889,0.8,2025-01-19 13:27:00,448641
2025-01-19,02:46:20,LAX,0.75,2.0,0.6000000000000001,0.1111111111111111,0.6,2025-01-19 02:46:00,448000
2024-11-30,01:56:37,ONT,1.5,2.75,0.6000000000000001,0.2777777777777778,1.0,2024-11-30 01:56:00,375950
2025-01-19,04:03:15,LAX,2.0,4.0,0.4,0.3333333333333333,0.3,2025-01-19 04:03:00,448077
2024-03-16,00:25:58,ONT,1.25,4.0,0.4,0.0555555555555555,0.2,2024-03-16 00:25:00,2899
2024-12-13,09:25:01,LAX,1.5,3.0,0.8,0.3333333333333333,1.0,2024-12-13 09:25:00,395119
2024-12-12,04:01:26,LAX,0.25,4.5,0.4,0.5555555555555556,0.6,2024-12-12 04:01:00,393355
2025-01-19,11:05:57,ONT,1.25,4.5,0.6000000000000001,0.2777777777777778,0.1,2025-01-19 11:05:00,448499
2025-01-18,12:46:21,LAX,0.5,2.25,0.6000000000000001,0.0555555555555555,0.6,2025-01-18 12:46:00,447160
2024-11-30,00:22:32,ONT,1.25,5.0,0.2,0.3333333333333333,1.0,2024-11-30 00:22:00,375856
2025-01-19,00:55:57,LAX,2.0,3.75,0.6000000000000001,0.6666666666666666,1.0,2025-01-19 00:55:00,447889
2025-01-18,12:19:51,LAX,1.25,4.5,0.6000000000000001,0.2777777777777778,0.6,2025-01-18 12:19:00,447133
2024-11-30,14:11:05,ONT,0.75,2.0,0.6000000000000001,0.3333333333333333,0.2,2024-11-30 14:11:00,376685
2024-03-17,18:02:51,LAX,0.5,3.75,0.4,0.0,0.3,2024-03-17 18:02:00,5396
2024-12-12,03:25:02,LAX,1.75,2.75,0.4,0.5555555555555556,0.7,2024-12-12 03:25:00,393319
2025-01-19,17:35:12,LAX,0.25,3.5,0.4,0.3333333333333333,0.6,2025-01-19 17:35:00,448889
2024-12-11,07:01:21,ONT,0.75,3.0,0.2,0.0555555555555555,0.3,2024-12-11 07:01:00,392095
2024-03-14,11:43:14,LAX,1.25,2.0,0.4,0.3333333333333333,0.2,2024-03-14 11:43:00,697
2024-03-21,20:59:42,LAX,1.75,3.75,0.4,0.1111111111111111,0.4,2024-03-21 20:59:00,11333
2024-12-12,16:35:16,ONT,1.5,2.5,0.8,0.1111111111111111,0.2,2024-12-12 16:35:00,394109
2025-01-18,04:00:13,ONT,1.25,3.5,0.4,0.2222222222222222,0.7,2025-01-18 04:00:00,446634
2024-11-30,20:13:33,ONT,0.5,3.75,0.4,0.0555555555555555,0.1,2024-11-30 20:13:00,377047
2024-12-13,07:57:35,LAX,0.25,4.5,0.8,0.3333333333333333,0.4,2024-12-13 07:57:00,395031
2024-12-13,04:58:17,LAX,0.5,2.5,0.6000000000000001,0.2222222222222222,0.6,2024-12-13 04:58:00,394852
2025-01-19,13:48:04,ONT,1.75,4.25,0.4,0.3333333333333333,1.0,2025-01-19 13:48:00,448662
2025-01-18,20:02:01,LAX,1.25,3.25,0.4,0.2777777777777778,0.6,2025-01-18 20:02:00,447596
2025-01-19,14:37:41,ONT,0.5,3.0,0.0,0.8888888888888888,0.1,2025-01-19 14:37:00,448711
2024-11-30,07:48:45,ONT,1.75,2.75,0.2,0.0,0.8,2024-11-30 07:48:00,376302
2025-01-19,14:37:06,ONT,0.75,3.0,0.2,0.0555555555555555,1.0,2025-01-19 14:37:00,448711
2024-03-17,08:36:58,ONT,0.75,4.0,0.8,0.2222222222222222,0.8,2024-03-17 08:36:00,4830
2024-03-16,15:21:16,LAX,0.5,4.5,0.2,0.1666666666666666,0.1,2024-03-16 15:21:00,3795
2024-03-17,10:41:44,ONT,0.75,4.25,0.4,0.0555555555555555,0.1,2024-03-17 10:41:00,4955
2024-03-22,06:37:59,LAX,0.75,2.5,0.6000000000000001,0.3333333333333333,0.9,2024-03-22 06:37:00,11911
2024-03-19,15:04:05,LAX,0.75,2.75,0.4,0.0,0.3,2024-03-19 15:04:00,8098
2024-03-15,11:35:11,LAX,1.75,3.75,0.6000000000000001,0.0,0.2,2024-03-15 11:35:00,2129
2024-03-17,05:17:50,LAX,2.0,4.75,0.4,0.0,0.3,2024-03-17 05:17:00,4631
2024-12-11,15:04:49,ONT,1.0,3.25,0.6000000000000001,0.0,0.6,2024-12-11 15:04:00,392578
2025-01-19,11:14:02,LAX,1.0,4.0,0.0,0.1111111111111111,0.0,2025-01-19 11:14:00,448508
2025-01-18,09:36:26,LAX,0.25,5.0,0.2,0.1666666666666666,0.5,2025-01-18 09:36:00,446970
2024-12-12,13:30:59,LAX,1.5,3.0,0.0,0.2222222222222222,0.8,2024-12-12 13:30:00,393924
2024-03-16,02:38:38,LAX,0.25,2.0,0.4,0.3333333333333333,1.0,2024-03-16 02:38:00,3032
2024-12-12,16:49:57,ONT,1.75,2.5,0.2,0.3333333333333333,0.2,2024-12-12 16:49:00,394123
2024-03-17,19:15:12,ONT,1.75,3.75,0.4,0.611111111111111,0.5,2024-03-17 19:15:00,5469
2024-11-30,04:37:56,LAX,1.75,3.5,0.4,0.8888888888888888,1.0,2024-11-30 04:37:00,376111
2024-11-30,00:07:58,ONT,1.25,2.25,0.6000000000000001,0.2777777777777778,1.0,2024-11-30 00:07:00,375841
2025-01-18,22:10:38,ONT,1.25,2.25,0.6000000000000001,0.2777777777777778,1.0,2025-01-18 22:10:00,447724
2024-03-18,21:50:47,ONT,0.25,5.0,0.4,0.1111111111111111,0.8,2024-03-18 21:50:00,7064
2024-03-22,19:29:41,ONT,1.25,5.0,0.6000000000000001,0.0,1.0,2024-03-22 19:29:00,12683
2024-12-11,06:39:17,ONT,1.0,3.5,0.4,0.0555555555555555,1.0,2024-12-11 06:39:00,392073
2024-11-30,11:59:22,LAX,1.75,4.0,0.4,0.2222222222222222,0.3,2024-11-30 11:59:00,376553
2025-01-19,07:47:07,LAX,1.75,4.25,0.4,0.0,0.0,2025-01-19 07:47:00,448301
2024-11-30,02:00:02,ONT,0.5,3.75,0.4,0.2777777777777778,0.4,2024-11-30 02:00:00,375954
2024-11-30,04:25:47,LAX,1.5,2.0,0.6000000000000001,0.2222222222222222,0.3,2024-11-30 04:25:00,376099
2024-11-30,08:33:24,LAX,1.5,3.75,0.2,0.8333333333333334,0.2,2024-11-30 08:33:00,376347
2024-03-21,08:43:09,ONT,0.25,4.75,0.2,0.0555555555555555,0.5,2024-03-21 08:43:00,10597
2024-12-11,18:15:54,LAX,0.75,3.5,0.0,1.0,0.0,2024-12-11 18:15:00,392769
2024-03-19,19:00:17,ONT,0.75,3.5,0.4,0.0,0.7,2024-03-19 19:00:00,8334
2024-12-13,20:31:46,ONT,0.75,2.25,0.8,0.611111111111111,0.6,2024-12-13 20:31:00,395785
2024-03-15,08:31:56,ONT,0.5,3.75,0.6000000000000001,0.1111111111111111,0.6,2024-03-15 08:31:00,1945
2024-03-20,13:35:46,LAX,2.0,3.0,0.2,0.0555555555555555,0.4,2024-03-20 13:35:00,9449
2024-11-30,16:08:50,LAX,0.75,3.0,0.2,0.2777777777777778,0.5,2024-11-30 16:08:00,376802
2024-11-30,21:09:55,LAX,1.75,3.0,0.6000000000000001,0.0555555555555555,0.8,2024-11-30 21:09:00,377103
2024-12-13,22:09:21,ONT,0.5,3.75,0.8,0.2777777777777778,0.0,2024-12-13 22:09:00,395883
2024-12-12,20:57:10,ONT,1.25,2.5,0.6000000000000001,0.2222222222222222,1.0,2024-12-12 20:57:00,394371
2024-12-12,21:24:12,ONT,1.5,3.75,0.4,0.3333333333333333,1.0,2024-12-12 21:24:00,394398
2025-01-18,10:47:20,ONT,0.75,2.0,0.8,0.4444444444444445,1.0,2025-01-18 10:47:00,447041
2024-03-16,09:19:36,ONT,2.0,2.0,0.0,0.0,0.6,2024-03-16 09:19:00,3433
2024-11-30,19:39:23,LAX,1.75,2.75,0.4,0.611111111111111,0.4,2024-11-30 19:39:00,377013
2025-01-18,16:45:17,ONT,0.25,3.75,0.6000000000000001,0.3333333333333333,0.1,2025-01-18 16:45:00,447399
2024-12-12,17:28:04,ONT,2.0,2.5,0.2,0.2222222222222222,0.3,2024-12-12 17:28:00,394162
2025-01-18,08:25:04,ONT,0.25,2.0,0.4,0.2222222222222222,1.0,2025-01-18 08:25:00,446899
2025-01-19,05:32:34,LAX,1.25,4.75,0.4,0.0,1.0,2025-01-19 05:32:00,448166
2024-12-12,20:07:15,ONT,0.5,3.5,0.4,0.7777777777777778,0.5,2024-12-12 20:07:00,394321
2024-03-17,20:16:02,LAX,2.0,2.25,0.4,0.1111111111111111,0.2,2024-03-17 20:16:00,5530
2025-01-19,01:20:23,LAX,0.5,4.25,0.2,0.0,1.0,2025-01-19 01:20:00,447914
2024-11-30,17:56:05,ONT,0.5,4.5,0.4,0.0555555555555555,0.4,2024-11-30 17:56:00,376910
2024-11-30,21:10:06,LAX,0.25,4.75,0.8,0.3333333333333333,0.6,2024-11-30 21:10:00,377104
2024-03-18,03:13:20,LAX,0.75,2.75,0.4,0.1666666666666666,0.6,2024-03-18 03:13:00,5947
2024-12-11,22:11:35,ONT,1.5,4.5,0.4,0.1666666666666666,0.3,2024-12-11 22:11:00,393005
2024-12-12,10:06:08,LAX,1.25,4.0,0.4,0.2777777777777778,0.8,2024-12-12 10:06:00,393720
2024-11-30,12:35:25,LAX,0.75,5.0,0.2,0.1666666666666666,1.0,2024-11-30 12:35:00,376589
2024-12-11,15:44:26,LAX,1.75,3.25,0.4,0.1111111111111111,0.7,2024-12-11 15:44:00,392618
2025-01-18,18:38:30,ONT,0.5,3.5,0.2,0.3888888888888889,0.2,2025-01-18 18:38:00,447512
2024-03-19,20:12:54,ONT,1.0,5.0,0.4,0.2222222222222222,0.9,2024-03-19 20:12:00,8406
2025-01-18,15:06:49,LAX,0.5,2.0,0.4,0.0,0.4,2025-01-18 15:06:00,447300
2024-11-30,21:34:14,ONT,1.75,2.75,0.6000000000000001,0.0,0.5,2024-11-30 21:34:00,377128
2024-11-30,11:42:37,ONT,1.0,5.0,0.4,0.611111111111111,0.1,2024-11-30 11:42:00,376536
2024-11-30,22:48:03,ONT,1.0,3.25,0.4,0.4444444444444445,0.8,2024-11-30 22:48:00,377202
2024-03-22,03:22:42,LAX,1.75,3.0,0.2,0.6666666666666666,0.7,2024-03-22 03:22:00,11716
2024-12-11,17:20:07,ONT,2.0,2.75,0.6000000000000001,0.0555555555555555,0.1,2024-12-11 17:20:00,392714
2024-12-11,17:54:51,ONT,1.0,4.0,0.8,0.0555555555555555,0.3,2024-12-11 17:54:00,392748
2024-11-30,22:36:36,LAX,1.75,5.0,0.2,0.5555555555555556,0.4,2024-11-30 22:36:00,377190
2024-11-30,02:55:33,LAX,0.25,3.25,0.2,0.1666666666666666,0.7,2024-11-30 02:55:00,376009
2024-12-13,05:15:11,ONT,0.25,3.5,0.6000000000000001,0.2222222222222222,0.6,2024-12-13 05:15:00,394869
2025-01-18,04:32:09,ONT,0.5,3.25,0.2,0.4444444444444445,0.9,2025-01-18 04:32:00,446666
2024-12-11,16:09:30,LAX,0.25,4.25,0.2,0.1111111111111111,1.0,2024-12-11 16:09:00,392643
2024-03-18,18:54:46,LAX,0.25,3.75,0.4,0.1111111111111111,0.2,2024-03-18 18:54:00,6888
2024-11-30,18:50:29,LAX,1.0,2.25,0.2,0.3888888888888889,0.2,2024-11-30 18:50:00,376964
2025-01-18,12:36:51,ONT,0.5,4.25,0.8,0.3333333333333333,0.4,2025-01-18 12:36:00,447150
2024-11-30,09:29:58,ONT,1.25,4.75,0.6000000000000001,0.8888888888888888,0.7,2024-11-30 09:29:00,376403
2024-12-13,03:03:26,LAX,0.75,2.5,0.8,0.1666666666666666,0.9,2024-12-13 03:03:00,394737
2025-01-18,12:15:44,LAX,1.5,3.0,0.2,0.0,0.7,2025-01-18 12:15:00,447129
2024-12-11,07:44:13,LAX,0.5,4.5,0.6000000000000001,0.1666666666666666,0.7,2024-12-11 07:44:00,392138
2024-03-22,16:45:56,ONT,0.25,2.0,0.2,0.1666666666666666,0.6,2024-03-22 16:45:00,12519
2025-01-19,23:12:01,LAX,1.5,2.25,0.6000000000000001,0.3333333333333333,0.6,2025-01-19 23:12:00,449226
2024-12-11,19:22:29,ONT,1.25,3.75,0.6000000000000001,0.2222222222222222,0.9,2024-12-11 19:22:00,392836
2024-11-30,07:07:20,LAX,2.0,3.0,0.6000000000000001,0.3333333333333333,0.1,2024-11-30 07:07:00,376261
2024-11-30,00:22:37,LAX,2.0,4.75,0.8,0.0555555555555555,0.0,2024-11-30 00:22:00,375856
2024-12-13,05:11:00,LAX,1.5,4.75,0.6000000000000001,0.2777777777777778,0.7,2024-12-13 05:11:00,394865
2024-03-22,23:52:28,LAX,1.0,4.5,0.4,0.3888888888888889,0.9,2024-03-22 23:52:00,12946
2025-01-18,05:57:10,LAX,1.75,3.0,0.2,0.8333333333333334,0.9,2025-01-18 05:57:00,446751
2024-03-20,16:19:23,ONT,0.25,2.75,0.8,0.2222222222222222,0.4,2024-03-20 16:19:00,9613
2025-01-18,05:49:09,LAX,1.25,3.25,0.4,0.0,0.6,2025-01-18 05:49:00,446743
2024-12-12,19:11:20,ONT,0.25,4.0,0.6000000000000001,0.3333333333333333,1.0,2024-12-12 19:11:00,394265
2024-03-14,01:55:47,LAX,0.5,4.0,0.4,0.2222222222222222,0.8,2024-03-14 01:55:00,109
2024-12-11,01:18:41,LAX,1.5,4.25,0.0,0.0555555555555555,0.2,2024-12-11 01:18:00,391752
2025-01-19,06:48:09,ONT,1.0,3.25,0.4,0.1111111111111111,0.8,2025-01-19 06:48:00,448242
2024-11-30,05:06:17,LAX,1.5,3.5,0.2,0.0,0.7,2024-11-30 05:06:00,376140
2024-11-30,12:36:06,ONT,0.25,4.5,0.2,0.2222222222222222,0.5,2024-11-30 12:36:00,376590
2024-11-30,03:00:09,LAX,0.5,4.0,0.4,0.1666666666666666,0.2,2024-11-30 03:00:00,376014
2024-11-30,06:18:56,ONT,0.25,5.0,0.6000000000000001,0.0555555555555555,0.5,2024-11-30 06:18:00,376212
2025-01-18,06:00:52,ONT,0.75,4.75,0.4,0.5,0.7,2025-01-18 06:00:00,446754
2025-01-19,03:38:19,ONT,1.25,4.25,0.6000000000000001,0.1111111111111111,0.5,2025-01-19 03:38:00,448052
2025-01-19,18:34:23,LAX,0.25,3.5,0.6000000000000001,0.1666666666666666,0.4,2025-01-19 18:34:00,448948
2024-12-12,21:55:42,ONT,1.5,2.0,0.2,0.2777777777777778,0.4,2024-12-12 21:55:00,394429
2024-12-13,16:40:59,LAX,0.5,3.75,0.0,0.1666666666666666,0.6,2024-12-13 16:40:00,395554
2024-11-30,06:07:33,ONT,0.75,3.5,0.6000000000000001,0.0,0.5,2024-11-30 06:07:00,376201
2025-01-19,05:59:32,ONT,0.75,4.25,0.4,0.0555555555555555,0.2,2025-01-19 05:59:00,448193
2024-03-19,20:16:30,LAX,1.0,3.0,0.6000000000000001,0.0,1.0,2024-03-19 20:16:00,8410
2024-03-15,06:35:01,LAX,0.25,4.25,0.6000000000000001,0.1666666666666666,0.3,2024-03-15 06:35:00,1829
2024-11-30,08:39:55,ONT,1.0,2.0,0.2,0.2222222222222222,0.3,2024-11-30 08:39:00,376353
2024-03-17,04:19:50,ONT,1.0,2.0,0.4,0.0,0.7,2024-03-17 04:19:00,4573
2024-03-19,19:02:18,ONT,1.75,3.75,0.8,0.0555555555555555,0.7,2024-03-19 19:02:00,8336
2024-11-30,00:45:11,ONT,1.5,3.75,0.4,0.2222222222222222,0.7,2024-11-30 00:45:00,375879
2024-11-30,16:47:00,ONT,0.75,2.25,0.4,0.2777777777777778,0.5,2024-11-30 16:47:00,376841
2025-01-19,23:25:20,ONT,0.75,3.5,0.4,0.3333333333333333,0.7,2025-01-19 23:25:00,449239
2025-01-18,11:05:28,ONT,0.75,5.0,0.0,0.2777777777777778,0.2,2025-01-18 11:05:00,447059
2024-12-11,18:03:53,ONT,1.5,3.25,0.6000000000000001,0.0,0.1,2024-12-11 18:03:00,392757
2024-03-16,18:38:21,ONT,2.0,2.0,0.2,0.0555555555555555,0.2,2024-03-16 18:38:00,3992
2025-01-18,14:09:10,ONT,0.5,2.25,0.6000000000000001,0.4444444444444445,0.8,2025-01-18 14:09:00,447243
2024-03-21,03:14:29,LAX,0.75,2.75,0.6000000000000001,0.0555555555555555,1.0,2024-03-21 03:14:00,10268
2024-03-14,04:24:45,LAX,0.5,3.25,0.6000000000000001,0.7777777777777778,0.9,2024-03-14 04:24:00,258
2024-11-30,03:36:05,ONT,0.25,4.5,0.6000000000000001,0.0,0.9,2024-11-30 03:36:00,376050
2024-12-11,01:01:14,LAX,0.5,4.0,0.8,0.2222222222222222,0.1,2024-12-11 01:01:00,391735
2024-11-30,20:00:11,ONT,0.5,4.75,0.4,0.1111111111111111,0.7,2024-11-30 20:00:00,377034
2024-03-17,02:38:28,ONT,0.75,4.75,0.6000000000000001,0.1666666666666666,0.0,2024-03-17 02:38:00,4472
2025-01-18,03:26:54,LAX,1.5,2.75,0.4,0.3333333333333333,1.0,2025-01-18 03:26:00,446600
2024-11-30,09:10:19,LAX,1.75,4.25,0.2,0.7777777777777778,0.5,2024-11-30 09:10:00,376384
2024-03-15,16:18:49,LAX,1.25,3.25,0.2,0.5555555555555556,0.5,2024-03-15 16:18:00,2412
2025-01-19,03:27:40,LAX,0.75,2.5,0.2,0.1666666666666666,0.1,2025-01-19 03:27:00,448041
2024-12-12,14:39:49,LAX,0.25,2.5,0.2,0.2222222222222222,1.0,2024-12-12 14:39:00,393993
2024-03-17,00:38:48,LAX,1.0,2.5,0.4,0.0555555555555555,1.0,2024-03-17 00:38:00,4352
2025-01-18,22:48:40,ONT,0.5,3.0,0.2,0.1111111111111111,1.0,2025-01-18 22:48:00,447762
2025-01-19,23:05:49,LAX,0.5,2.25,0.2,0.1111111111111111,0.0,2025-01-19 23:05:00,449219
2025-01-18,15:43:05,LAX,0.75,4.75,0.2,0.0,0.7,2025-01-18 15:43:00,447337
2025-01-18,13:14:33,LAX,1.0,2.0,0.4,0.2777777777777778,0.9,2025-01-18 13:14:00,447188
2024-12-13,20:37:06,LAX,0.75,2.5,0.4,0.1666666666666666,0.0,2024-12-13 20:37:00,395791
2024-03-17,01:13:03,LAX,0.5,2.75,0.2,0.0555555555555555,0.4,2024-03-17 01:13:00,4387
2024-11-30,15:23:51,LAX,0.5,3.5,0.4,0.0,0.0,2024-11-30 15:23:00,376757
2024-03-18,08:49:37,ONT,1.75,2.75,0.4,0.3333333333333333,0.9,2024-03-18 08:49:00,6283
2024-11-30,11:34:45,ONT,1.0,3.75,0.2,0.1111111111111111,0.6,2024-11-30 11:34:00,376528
2024-03-18,18:53:54,LAX,1.0,2.5,0.8,0.8888888888888888,0.3,2024-03-18 18:53:00,6887
2024-03-16,21:54:18,LAX,0.5,3.5,0.6000000000000001,0.3333333333333333,0.0,2024-03-16 21:54:00,4188
2025-01-19,02:52:38,ONT,1.25,3.5,0.4,0.3333333333333333,0.6,2025-01-19 02:52:00,448006
2024-12-13,20:33:15,LAX,0.5,5.0,0.4,0.0555555555555555,1.0,2024-12-13 20:33:00,395787
2024-03-15,10:01:18,LAX,1.75,3.5,0.2,0.2222222222222222,0.2,2024-03-15 10:01:00,2035
2024-03-19,15:03:18,LAX,0.5,3.5,0.6000000000000001,0.2222222222222222,0.7,2024-03-19 15:03:00,8097
2024-11-30,03:32:53,ONT,1.75,4.0,0.4,0.6666666666666666,0.4,2024-11-30 03:32:00,376046
2025-01-18,04:32:00,ONT,0.25,3.5,0.4,0.1666666666666666,0.5,2025-01-18 04:32:00,446666
2024-12-11,15:31:00,LAX,1.75,3.25,0.4,0.1111111111111111,0.8,2024-12-11 15:31:00,392605
2024-11-30,23:20:38,ONT,1.25,4.5,0.4,0.1666666666666666,0.7,2024-11-30 23:20:00,377234
2025-01-19,13:12:18,LAX,1.25,4.25,0.2,0.9444444444444444,0.4,2025-01-19 13:12:00,448626
2024-11-30,16:14:41,ONT,1.5,2.0,0.2,0.2222222222222222,0.6,2024-11-30 16:14:00,376808
2024-11-30,18:23:55,LAX,2.0,2.75,0.6000000000000001,0.0555555555555555,0.6,2024-11-30 18:23:00,376937
2024-12-12,19:00:18,LAX,1.75,2.25,0.2,0.0555555555555555,0.2,2024-12-12 19:00:00,394254
2024-12-11,02:15:40,LAX,1.75,4.5,0.6000000000000001,0.3333333333333333,0.6,2024-12-11 02:15:00,391809
2024-03-18,23:21:28,ONT,1.25,4.5,0.2,0.2777777777777778,0.8,2024-03-18 23:21:00,7155
2025-01-18,10:46:40,ONT,0.5,4.75,0.2,0.1666666666666666,1.0,2025-01-18 10:46:00,447040
2024-11-30,07:13:53,LAX,1.25,4.75,0.4,0.2222222222222222,1.0,2024-11-30 07:13:00,376267
2025-01-19,20:58:58,ONT,1.0,2.75,0.2,0.3333333333333333,0.8,2025-01-19 20:58:00,449092
2024-12-11,11:06:29,LAX,1.25,3.75,0.4,0.4444444444444445,0.8,2024-12-11 11:06:00,392340
2024-12-12,02:34:39,LAX,1.5,4.0,0.6000000000000001,0.0555555555555555,0.7,2024-12-12 02:34:00,393268
2024-03-17,15:14:56,LAX,0.25,5.0,0.2,0.0,0.7,2024-03-17 15:14:00,5228
2024-12-13,16:44:27,ONT,2.0,3.5,0.6000000000000001,0.2777777777777778,0.2,2024-12-13 16:44:00,395558
2024-12-12,07:57:37,ONT,2.0,5.0,0.6000000000000001,0.2777777777777778,0.3,2024-12-12 07:57:00,393591
2024-12-12,07:01:20,ONT,1.5,5.0,0.4,0.2222222222222222,0.4,2024-12-12 07:01:00,393535
2024-12-11,20:09:31,ONT,1.0,3.25,0.4,0.6666666666666666,0.8,2024-12-11 20:09:00,392883
2024-11-30,07:32:06,ONT,1.25,3.5,0.4,0.2777777777777778,0.8,2024-11-30 07:32:00,376286
2024-03-19,10:06:57,LAX,1.75,2.75,0.2,0.4444444444444445,0.6,2024-03-19 10:06:00,7800
2024-03-22,09:39:10,LAX,1.5,3.0,0.6000000000000001,0.2222222222222222,0.7,2024-03-22 09:39:00,12093
2025-01-18,22:44:26,ONT,1.25,4.0,0.4,0.1111111111111111,0.9,2025-01-18 22:44:00,447758
2024-11-30,09:26:27,ONT,0.75,3.25,0.8,0.611111111111111,0.4,2024-11-30 09:26:00,376400
2025-01-18,21:09:53,ONT,1.25,3.75,0.6000000000000001,0.3333333333333333,0.8,2025-01-18 21:09:00,447663
2024-03-19,19:03:12,LAX,2.0,3.0,0.4,0.1111111111111111,1.0,2024-03-19 19:03:00,8337
2024-12-13,00:11:08,ONT,0.75,3.5,0.4,0.3333333333333333,0.2,2024-12-13 00:11:00,394565
2025-01-18,23:43:38,LAX,1.25,4.5,0.2,0.0555555555555555,0.0,2025-01-18 23:43:00,447817
2024-12-11,03:26:47,LAX,1.75,2.25,0.4,0.1111111111111111,0.4,2024-12-11 03:26:00,391880
2024-11-30,21:23:36,LAX,0.25,3.75,0.4,0.0555555555555555,0.7,2024-11-30 21:23:00,377117
2024-03-18,19:24:25,LAX,0.5,4.5,0.6000000000000001,0.3333333333333333,0.4,2024-03-18 19:24:00,6918
2024-03-16,08:55:54,ONT,1.5,2.5,0.4,0.0,0.2,2024-03-16 08:55:00,3409
2024-12-13,19:34:24,ONT,2.0,2.25,0.4,0.7777777777777778,0.1,2024-12-13 19:34:00,395728
2024-12-13,15:58:36,ONT,0.75,2.75,0.4,0.2777777777777778,0.4,2024-12-13 15:58:00,395512
2024-12-12,23:42:22,LAX,1.75,4.0,0.6000000000000001,0.5555555555555556,0.1,2024-12-12 23:42:00,394536
2025-01-18,03:12:59,ONT,0.25,2.25,0.6000000000000001,0.2777777777777778,0.0,2025-01-18 03:12:00,446586
2025-01-18,12:07:38,LAX,1.75,5.0,0.2,0.2777777777777778,0.1,2025-01-18 12:07:00,447121
2024-11-30,09:55:58,LAX,2.0,3.75,0.4,0.2222222222222222,1.0,2024-11-30 09:55:00,376429
2024-03-21,08:31:36,ONT,1.5,3.5,0.2,0.1666666666666666,0.6,2024-03-21 08:31:00,10585
2024-12-13,13:16:39,LAX,1.25,2.0,0.4,0.0,0.9,2024-12-13 13:16:00,395350
2024-12-12,06:37:19,LAX,2.0,4.0,0.2,0.1111111111111111,0.4,2024-12-12 06:37:00,393511
2025-01-19,10:53:46,LAX,0.25,2.0,0.4,0.7222222222222222,0.5,2025-01-19 10:53:00,448487
2025-01-18,02:47:27,LAX,0.5,3.0,0.6000000000000001,0.1666666666666666,0.4,2025-01-18 02:47:00,446561
2024-03-14,09:52:38,LAX,1.75,2.0,0.2,0.0555555555555555,0.2,2024-03-14 09:52:00,586
2024-03-14,23:31:20,LAX,1.75,4.0,0.4,0.9444444444444444,0.1,2024-03-14 23:31:00,1405
2024-11-30,10:14:52,ONT,0.75,2.0,0.2,0.0555555555555555,0.3,2024-11-30 10:14:00,376448
2024-11-30,19:50:46,ONT,1.5,4.75,0.6000000000000001,0.3333333333333333,0.7,2024-11-30 19:50:00,377024
2024-11-30,13:57:02,LAX,0.25,4.25,0.6000000000000001,0.2222222222222222,1.0,2024-11-30 13:57:00,376671
2024-12-13,20:14:20,LAX,1.5,2.5,0.4,0.2222222222222222,1.0,2024-12-13 20:14:00,395768
2024-11-30,20:48:09,LAX,1.0,2.5,0.6000000000000001,0.2777777777777778,0.8,2024-11-30 20:48:00,377082
2024-03-19,16:15:03,LAX,1.0,4.0,0.4,0.0555555555555555,0.4,2024-03-19 16:15:00,8169
2025-01-19,06:14:41,ONT,1.5,3.75,0.6000000000000001,0.3333333333333333,0.7,2025-01-19 06:14:00,448208
2024-03-16,11:24:21,ONT,1.0,2.5,0.6000000000000001,0.1666666666666666,0.1,2024-03-16 11:24:00,3558
2024-11-30,22:15:49,ONT,0.25,3.75,0.6000000000000001,0.0,0.7,2024-11-30 22:15:00,377169
2024-03-19,21:04:02,LAX,0.75,3.5,0.8,0.3333333333333333,0.0,2024-03-19 21:04:00,8458
2024-11-30,01:47:11,LAX,1.0,3.5,0.4,0.0,0.3,2024-11-30 01:47:00,375941
2025-01-19,16:15:53,LAX,0.75,3.5,0.4,0.2777777777777778,0.9,2025-01-19 16:15:00,448809
2024-11-30,17:10:25,LAX,0.5,3.75,0.4,0.3333333333333333,0.5,2024-11-30 17:10:00,376864
2024-12-13,00:26:03,ONT,1.25,5.0,0.2,0.0555555555555555,1.0,2024-12-13 00:26:00,394580
2025-01-19,18:29:03,ONT,1.25,2.5,0.4,0.0555555555555555,0.6,2025-01-19 18:29:00,448943
2024-03-21,01:20:30,LAX,0.75,4.75,0.6000000000000001,0.2777777777777778,0.9,2024-03-21 01:20:00,10154
2025-01-18,01:37:45,ONT,1.25,2.5,0.6000000000000001,0.2777777777777778,0.8,2025-01-18 01:37:00,446491
2024-03-18,02:31:00,LAX,0.75,4.75,0.2,0.6666666666666666,0.7,2024-03-18 02:31:00,5905
2025-01-19,09:11:47,ONT,0.75,4.25,0.8,0.611111111111111,0.8,2025-01-19 09:11:00,448385
