latitude,longitude,datetime_sin,datetime_cos,ElapsedTime,MinWaitTime,MaxWaitTime,BagNumber,MaxSpendingRange,DropOffRange,cluster,Cluster,BagNumber_actual,ClusterBagSum
0.0,0.0,0.444346834141725,1.565027850658975,104.70832878895459,0.1428571428571428,0.0,0.4,0.3333333333333333,0.0,0,728,0.4,4.800000000000001
0.0,0.0,107.59311346377498,124.833255410253,0.713931173251,0.1428571428571428,0.5833333333333334,0.4,0.3333333333333333,0.7,2,352,0.4,4.800000000000001
8.0,8.0,117.22396378505586,123.2609492771397,2.306782290500425,0.2857142857142857,0.4999999999999999,0.4,0.2222222222222222,0.4,2,353,0.4,4.800000000000001
0.0,0.0,124.00660130887665,121.14477693058316,3.4369414587566975,0.7142857142857142,0.5833333333333334,0.4,0.2222222222222222,0.4,2,353,0.4,4.800000000000001
0.0,0.0,100.96715330084155,124.9530875414044,124.62133268636221,0.7142857142857142,0.9166666666666666,0.2,0.0,0.3,1,192,0.2,4.800000000000001
0.0,0.0,0.3473109279854375,1.225379132030512,104.67772378932185,0.8571428571428572,0.5833333333333334,0.2,0.0,0.4,0,806,0.2,4.800000000000001
0.0,0.0,20.847203655589727,55.18009939104927,110.04194554313304,0.7142857142857142,0.0833333333333333,0.2,0.5555555555555556,0.1,3,806,0.2,4.800000000000001
8.0,8.0,101.94751014092894,124.98459115969432,124.78298272987695,1.0,0.3333333333333333,0.4,0.1666666666666666,0.7,1,177,0.4,4.800000000000001
0.0,0.0,100.89291477343386,124.95000532716486,124.60909068650912,0.4285714285714285,0.0,0.2,0.1666666666666666,0.0,1,192,0.2,4.800000000000001
8.0,8.0,19.673797845335038,52.793253535313355,109.77540381905881,0.7142857142857142,0.5833333333333334,0.4,0.1666666666666666,0.1,3,728,0.4,4.800000000000001
8.0,8.0,19.609316908748365,52.66022196641228,109.76065777378119,0.0,0.25,0.4,0.0,0.8,3,728,0.4,4.800000000000001
0.0,0.0,0.530116763336012,1.864270126006787,104.73531683408532,0.4285714285714285,0.7499999999999999,0.2,0.3333333333333333,0.1,0,806,0.2,4.800000000000001
8.0,8.0,113.54706157126317,124.05784227901324,1.6974645705395126,0.8571428571428572,0.4999999999999999,0.6000000000000001,0.0555555555555555,0.6,2,275,0.6000000000000001,4.800000000000001
8.0,8.0,0.5000315487686625,1.7594095097821973,104.72585710692606,0.1428571428571428,0.6666666666666666,0.6000000000000001,0.0555555555555555,0.9,0,517,0.6000000000000001,4.800000000000001
0.0,0.0,0.0751572510444125,0.2664683112101245,104.59147333581144,0.0,0.0,0.8,0.6666666666666666,0.2,0,478,0.8,4.800000000000001
8.0,8.0,114.35726422521944,123.90320366591966,1.8315701143847871,0.1428571428571428,0.3333333333333333,0.4,0.8888888888888888,0.3,2,353,0.4,4.800000000000001
0.0,0.0,0.34026326933345,1.200664915071675,104.6754979711668,0.1428571428571428,0.0,0.4,0.1666666666666666,0.9,0,727,0.4,4.800000000000001
0.0,0.0,19.8150861376138,53.08405878661,109.80767818230788,0.5714285714285714,0.0,0.2,0.2777777777777778,0.3,3,807,0.2,4.800000000000001
0.0,0.0,17.305857001077424,47.774983949776804,109.22673964382462,0.1428571428571428,0.9166666666666666,0.4,0.2777777777777778,0.7,3,725,0.4,4.800000000000001
0.0,0.0,122.07053188787428,121.8351093926336,3.1133631444578125,0.7142857142857142,0.25,0.4,0.2777777777777778,0.9,2,354,0.4,4.800000000000001
8.0,8.0,115.01245516206876,123.76950406921532,1.9400787494463252,0.2857142857142857,0.0,0.0,0.2222222222222222,1.0,2,414,0.0,4.2
8.0,8.0,0.6329352073117376,2.2217985691499376,104.76759119733438,1.0,0.4999999999999999,0.2,0.7777777777777778,0.7,0,807,0.2,4.800000000000001
0.0,0.0,119.88047345171253,122.53264122661506,2.74832896702005,0.1428571428571428,0.25,0.0,0.1666666666666666,0.7,2,414,0.0,4.2
8.0,8.0,116.02646429759169,123.54730912757734,2.108128020157,0.8571428571428572,0.7499999999999999,0.4,0.1111111111111111,0.2,2,355,0.4,4.800000000000001
8.0,8.0,17.333101628435948,47.834317732809446,109.23313887102053,0.8571428571428572,0.0833333333333333,0.6000000000000001,0.1666666666666666,0.1,3,517,0.6000000000000001,4.800000000000001
0.0,0.0,99.0052727150673,124.83866868939552,124.29775437206332,1.0,0.5833333333333334,0.6000000000000001,0.0555555555555555,0.7,1,58,0.6000000000000001,4.800000000000001
0.0,0.0,17.34968966781836,47.870424738511595,109.23703405279198,0.7142857142857142,0.4999999999999999,0.6000000000000001,0.2777777777777778,0.2,3,514,0.6000000000000001,4.800000000000001
0.0,0.0,21.145966120562186,55.77768425309006,110.10927654232505,1.0,1.0,0.4,0.2777777777777778,0.0,3,726,0.4,4.800000000000001
0.0,0.0,0.5655408710264375,1.9875962308035124,104.74644592486085,0.8571428571428572,0.8333333333333334,0.2,0.0555555555555555,0.7,0,807,0.2,4.800000000000001
0.0,0.0,121.92882937405045,121.882911908747,3.0897138265597874,1.0,0.6666666666666666,0.8,0.3888888888888889,0.6,2,215,0.8,4.800000000000001
8.0,8.0,108.00795825547225,124.79975590632675,0.782375081520587,0.0,0.1666666666666666,0.2,0.2777777777777778,0.5,2,413,0.2,4.800000000000001
8.0,8.0,121.13314460092903,122.1444586700708,2.95699941906145,0.1428571428571428,0.6666666666666666,0.0,1.0,0.9,2,414,0.0,4.2
0.0,0.0,0.13468959460735,0.47702671763641247,104.61039279012985,0.7142857142857142,0.8333333333333334,0.4,0.2222222222222222,0.1,0,726,0.4,4.800000000000001
0.0,0.0,19.737106793679025,52.923675344122444,109.78987163706702,0.1428571428571428,0.0833333333333333,0.6000000000000001,0.3333333333333333,0.7,3,514,0.6000000000000001,4.800000000000001
0.0,0.0,16.941874010749924,46.97861752505253,109.14104564485292,0.1428571428571428,0.6666666666666666,0.2,0.5555555555555556,0.3,3,808,0.2,4.800000000000001
0.0,0.0,102.63769681124232,124.99651396373794,124.89677768305684,0.2857142857142857,1.0,0.4,0.1111111111111111,0.7,1,178,0.4,4.800000000000001
8.0,8.0,102.32381829141212,124.99214233969845,124.84502741095059,0.7142857142857142,0.5833333333333334,0.6000000000000001,0.7777777777777778,0.4,1,58,0.6000000000000001,4.800000000000001
0.0,0.0,0.250518583669475,0.8854104229765625,104.64711878968912,0.0,0.3333333333333333,0.2,0.1666666666666666,0.8,0,809,0.2,4.800000000000001
8.0,8.0,101.0633272274934,124.9569346281236,124.63719164071739,1.0,0.8333333333333334,0.2,0.3333333333333333,0.0,1,192,0.2,4.800000000000001
0.0,0.0,0.5194957996426626,1.8272640028299474,104.73197810685264,0.8571428571428572,0.7499999999999999,0.4,0.2222222222222222,0.6,0,727,0.4,4.800000000000001
0.0,0.0,19.355491331885325,52.134626996382714,109.702508274479,0.1428571428571428,0.1666666666666666,0.4,0.1666666666666666,0.6,3,729,0.4,4.800000000000001
0.0,0.0,0.1338134431174125,0.47393115103748695,104.61011456286045,0.8571428571428572,0.6666666666666666,0.4,0.4444444444444445,0.0,0,726,0.4,4.800000000000001
8.0,8.0,124.18279648199524,121.0784985984782,3.4664335493118847,1.0,0.8333333333333334,0.2,0.1111111111111111,0.8,2,414,0.2,4.2
8.0,8.0,124.5915244597491,120.92252318191704,3.5348774575814623,0.4285714285714285,0.9166666666666666,0.4,0.3333333333333333,0.4,2,355,0.4,4.800000000000001
8.0,8.0,102.59213348715295,124.99598810019407,124.88926554678335,0.1428571428571428,0.4166666666666666,0.6000000000000001,0.1666666666666666,0.7,1,60,0.6000000000000001,4.800000000000001
0.0,0.0,102.67651008390798,124.9969327958292,124.90317691025281,1.0,0.3333333333333333,0.4,0.3333333333333333,0.4,1,178,0.4,4.800000000000001
8.0,8.0,1.0522886324807244,3.6667267652315756,104.89835801394698,0.8571428571428572,0.4166666666666666,0.6000000000000001,0.1666666666666666,0.1,0,512,0.6000000000000001,4.800000000000001
0.0,0.0,0.08303117457280002,0.2943433112018375,104.59397738123592,0.5714285714285714,0.8333333333333334,0.4,0.2222222222222222,0.7,0,732,0.4,4.800000000000001
8.0,8.0,18.627187434684075,50.609301342220796,109.5347372310377,0.8571428571428572,0.4999999999999999,0.6000000000000001,0.2777777777777778,0.8,3,512,0.6000000000000001,4.800000000000001
8.0,8.0,101.15106606604085,124.96030072116693,124.65165945872556,0.0,0.3333333333333333,0.2,0.1111111111111111,0.7,1,192,0.2,4.800000000000001
0.0,0.0,105.49459740257184,124.95573753516959,0.36781645013165,1.0,0.0,0.6000000000000001,0.1111111111111111,0.8,2,275,0.6000000000000001,4.800000000000001
8.0,8.0,102.06394509799114,124.98719673665067,124.80218041146475,0.2857142857142857,0.1666666666666666,0.2,0.611111111111111,0.4,1,192,0.2,4.800000000000001
8.0,8.0,101.3096736933667,124.96603804500285,124.67781282204805,0.5714285714285714,0.6666666666666666,0.4,0.0,0.6,1,178,0.4,4.800000000000001
8.0,8.0,112.09696901931241,124.30515560472699,1.4576326643265873,0.8571428571428572,0.6666666666666666,0.2,0.0555555555555555,0.5,2,414,0.2,4.2
8.0,8.0,0.059414308413837505,0.210711930987175,104.58646524496243,0.2857142857142857,0.3333333333333333,0.4,0.0555555555555555,0.0,0,732,0.4,4.800000000000001
0.0,0.0,106.10198250856327,124.92834986512285,0.467978267111525,0.8571428571428572,0.0,0.4,0.0,0.0,2,355,0.4,4.800000000000001
8.0,8.0,102.29006825403115,124.99156792763401,124.83946286556281,0.1428571428571428,0.25,0.2,0.3888888888888889,0.5,1,192,0.2,4.800000000000001
8.0,8.0,101.32654704875713,124.96662206206786,124.680595094742,0.2857142857142857,0.25,0.0,0.0,1.0,1,207,0.0,4.6000000000000005
0.0,0.0,18.935652191869877,51.25847902961979,109.60596341200117,1.0,0.9166666666666666,0.0,0.0,0.1,3,841,0.0,2.8000000000000003
0.0,0.0,115.00741654072311,123.77056179785092,1.9392440676381502,0.4285714285714285,0.0,0.2,0.611111111111111,0.5,2,414,0.2,4.2
8.0,8.0,99.56523583242111,124.87831637375069,124.39012582550032,0.7142857142857142,1.0,0.4,0.3333333333333333,0.0,1,178,0.4,4.800000000000001
8.0,8.0,18.414547084962848,50.159071795631824,109.48549100435594,0.5714285714285714,1.0,0.8,0.0555555555555555,0.3,3,464,0.8,4.800000000000001
0.0,0.0,98.68653876433955,124.81360573669664,124.24516941814892,0.1428571428571428,0.4999999999999999,0.4,0.0,0.9,1,178,0.4,4.800000000000001
8.0,8.0,0.250518583669475,0.8854104229765625,104.64711878968912,0.5714285714285714,0.0,0.6000000000000001,0.6666666666666666,0.1,0,512,0.6000000000000001,4.800000000000001
0.0,0.0,110.40302518690271,124.54631465192986,1.1777360313217125,1.0,1.0,0.4,0.2777777777777778,0.5,2,354,0.4,4.800000000000001
0.0,0.0,110.60179802316965,124.52067595783217,1.2105668491095494,0.5714285714285714,0.7499999999999999,0.2,0.3333333333333333,0.8,2,414,0.2,4.2
0.0,0.0,121.70872149432056,121.95642964272031,3.0529878270004978,0.8571428571428572,0.5833333333333334,0.0,0.4444444444444445,0.7,2,414,0.0,4.2
8.0,8.0,118.5272134111868,122.91972094613443,2.52324310608471,0.1428571428571428,0.5833333333333334,0.2,0.2222222222222222,0.9,2,414,0.2,4.2
0.0,0.0,0.1776457233245375,0.6286772526978475,104.6240259263299,0.7142857142857142,0.7499999999999999,0.6000000000000001,0.1666666666666666,0.4,0,513,0.6000000000000001,4.800000000000001
8.0,8.0,102.51113226271977,124.9949620556624,124.87591063785273,0.8571428571428572,0.7499999999999999,0.4,0.2222222222222222,0.7,1,179,0.4,4.800000000000001
8.0,8.0,18.30782258900985,49.93225869008058,109.46072877738035,1.0,0.3333333333333333,0.4,0.6666666666666666,0.5,3,732,0.4,4.800000000000001
0.0,0.0,111.81251299617927,124.3492427519059,1.4106122557999252,0.7142857142857142,0.4166666666666666,0.4,0.1111111111111111,0.6,2,354,0.4,4.800000000000001
0.0,0.0,103.07645835920584,124.99968794515793,124.9691167730979,0.1428571428571428,0.7499999999999999,0.4,0.2222222222222222,0.1,1,179,0.4,4.800000000000001
0.0,0.0,109.36506029379301,124.6687243879987,1.0063480333783625,1.0,0.4166666666666666,0.0,0.1666666666666666,1.0,2,414,0.0,4.2
8.0,8.0,119.91223093887444,122.52315550805193,2.753615285138425,0.1428571428571428,0.0833333333333333,0.2,0.1666666666666666,0.7,2,405,0.2,4.800000000000001
0.0,0.0,0.686223164771675,2.4065864724191126,104.78428483349771,0.8571428571428572,0.25,0.2,0.0555555555555555,1.0,0,810,0.2,4.800000000000001
0.0,0.0,17.46471151142599,48.12040314771412,109.26402209792265,0.1428571428571428,0.6666666666666666,0.0,0.1111111111111111,0.9,3,841,0.0,2.8000000000000003
0.0,0.0,17.598905123860263,48.41119247512091,109.29546177936356,0.8571428571428572,0.5833333333333334,0.4,0.0,0.6,3,732,0.4,4.800000000000001
0.0,0.0,98.95636445954425,124.8349404912828,124.28968578125105,0.5714285714285714,0.6666666666666666,0.4,0.5555555555555556,1.0,1,179,0.4,4.800000000000001
0.0,0.0,17.025637377467774,47.162493826878176,109.16079978097953,0.5714285714285714,0.4999999999999999,0.4,0.8888888888888888,0.3,3,733,0.4,4.800000000000001
8.0,8.0,1.191555251792835,4.141944611615175,104.94148324070221,0.8571428571428572,0.5833333333333334,0.4,0.1111111111111111,0.0,0,733,0.4,4.800000000000001
8.0,8.0,20.42414206342688,54.3269124473549,109.94623536246338,0.2857142857142857,0.0,0.6000000000000001,0.5555555555555556,0.6,3,513,0.6000000000000001,4.800000000000001
8.0,8.0,107.38398497460408,124.8489801055218,0.679430991846825,0.7142857142857142,0.5833333333333334,0.4,0.611111111111111,0.9,2,354,0.4,4.800000000000001
8.0,8.0,100.5335460119623,124.9336984687142,124.54982827812934,0.5714285714285714,1.0,0.8,0.0555555555555555,0.9,1,30,0.8,4.800000000000001
0.0,0.0,17.938307537567788,49.142574278516264,109.37475655113928,0.8571428571428572,0.1666666666666666,0.0,0.3333333333333333,0.5,3,841,0.0,2.8000000000000003
8.0,8.0,102.92289123875109,124.9989665546738,124.94379809158352,0.8571428571428572,0.4999999999999999,0.4,0.8888888888888888,0.9,1,173,0.4,4.800000000000001
8.0,8.0,0.758276468975137,2.6558977814872495,104.80682124231816,0.7142857142857142,0.9166666666666666,0.2,0.0,0.6,0,810,0.2,4.800000000000001
8.0,8.0,0.5664268855360475,1.9906788383953749,104.74672415213021,0.7142857142857142,0.25,0.8,0.3333333333333333,0.1,0,461,0.8,4.800000000000001
0.0,0.0,98.52296800908402,124.8000406106236,124.21818137301821,0.2857142857142857,0.0833333333333333,0.4,0.1111111111111111,0.8,1,171,0.4,4.800000000000001
8.0,8.0,18.681331278360823,50.723586249343484,109.5472574581602,0.8571428571428572,0.5833333333333334,0.6000000000000001,0.1666666666666666,1.0,3,514,0.6000000000000001,4.800000000000001
8.0,8.0,0.307684608062485,1.0863396546505746,104.6652035621994,0.2857142857142857,1.0,0.2,0.0,0.3,0,810,0.2,4.800000000000001
0.0,0.0,121.58196415261861,121.99836238575601,3.031842554526975,0.1428571428571428,0.0833333333333333,0.4,0.2777777777777778,0.4,2,354,0.4,4.800000000000001
0.0,0.0,1.09356928267725,3.8078267550424725,104.91115646833887,0.7142857142857142,0.6666666666666666,0.2,0.5555555555555556,0.7,0,810,0.2,4.800000000000001
0.0,0.0,121.17653607146241,122.13049605896984,2.9642333280655624,0.0,1.0,0.6000000000000001,0.7777777777777778,0.0,2,274,0.6000000000000001,4.800000000000001
0.0,0.0,0.6551297430400626,2.298805191480012,104.77454687906908,1.0,0.7499999999999999,0.8,0.1666666666666666,0.8,0,461,0.8,4.800000000000001
8.0,8.0,16.96074283664894,47.0200700180595,109.14549728116312,0.2857142857142857,0.25,0.4,0.4444444444444445,0.7,3,729,0.4,4.800000000000001
8.0,8.0,0.947482861732625,3.307585419830935,104.86580542342851,0.0,1.0,0.6000000000000001,0.0555555555555555,0.7,0,514,0.6000000000000001,4.800000000000001
8.0,8.0,102.1972560519668,124.98988382381064,124.82416036574645,0.2857142857142857,0.8333333333333334,0.6000000000000001,0.3888888888888889,0.8,1,40,0.6000000000000001,4.800000000000001
0.0,0.0,101.11563293643427,124.95895782273764,124.6458166860684,0.2857142857142857,0.0,0.6000000000000001,0.1111111111111111,0.6,1,40,0.6000000000000001,4.800000000000001
8.0,8.0,0.1005346346554875,0.3562801385993375,104.59954192662369,0.7142857142857142,0.25,0.6000000000000001,0.2777777777777778,1.0,0,514,0.6000000000000001,4.800000000000001
0.0,0.0,101.24555529425551,124.96377258972565,124.66724018581131,1.0,0.6666666666666666,0.4,0.3333333333333333,0.3,1,163,0.4,4.800000000000001
8.0,8.0,108.15465846955705,124.78717531657043,0.8065808539573875,0.5714285714285714,0.6666666666666666,0.4,0.0555555555555555,0.2,2,353,0.4,4.800000000000001
0.0,0.0,20.36526242177361,54.20751614530219,109.93288045353273,0.7142857142857142,0.3333333333333333,0.8,0.3333333333333333,1.0,3,468,0.8,4.800000000000001
0.0,0.0,18.22756625664609,49.76132373716672,109.44208755033131,0.0,0.8333333333333334,0.4,0.5555555555555556,0.6,3,725,0.4,4.800000000000001
8.0,8.0,101.95763487270631,124.98482730470444,124.78465209349325,0.5714285714285714,0.8333333333333334,0.6000000000000001,0.2777777777777778,0.1,1,37,0.6000000000000001,4.800000000000001
0.0,0.0,99.69849226363435,124.88692868437404,124.412105779782,0.1428571428571428,0.0833333333333333,0.6000000000000001,0.0555555555555555,0.6,1,36,0.6000000000000001,4.800000000000001
8.0,8.0,0.018338571698,0.0650857436665875,104.5733885633012,0.5714285714285714,1.0,0.2,0.3333333333333333,1.0,0,808,0.2,4.800000000000001
0.0,0.0,100.92834668761954,124.95148861464952,124.61493345916622,1.0,0.5833333333333334,0.6000000000000001,0.6666666666666666,1.0,1,35,0.6000000000000001,4.800000000000001
0.0,0.0,99.6529484286811,124.88402077960498,124.4045936435085,0.5714285714285714,0.8333333333333334,0.6000000000000001,0.2777777777777778,0.6,1,35,0.6000000000000001,4.800000000000001
8.0,8.0,0.7493738801567874,2.6251280885233,104.80403896962426,0.2857142857142857,0.0,0.6000000000000001,0.3333333333333333,0.2,0,522,0.6000000000000001,4.800000000000001
0.0,0.0,112.36118280295244,124.26290608858739,1.5013143456205875,0.1428571428571428,0.5833333333333334,0.4,0.0,0.3,2,354,0.4,4.800000000000001
0.0,0.0,18.184474282331774,49.66941145133102,109.43207136863333,0.8571428571428572,0.25,0.4,0.5555555555555556,0.7,3,731,0.4,4.800000000000001
0.0,0.0,102.61575890291485,124.99626537964106,124.8931607285548,0.0,0.4999999999999999,0.4,0.3333333333333333,0.6,1,163,0.4,4.800000000000001
8.0,8.0,16.73225004642921,46.5168478966188,109.09152119090174,0.2857142857142857,0.3333333333333333,0.2,0.0555555555555555,0.3,3,808,0.2,4.800000000000001
0.0,0.0,104.43998404053501,124.98769597590835,0.19392440676381,0.5714285714285714,0.0,0.4,0.3333333333333333,0.2,2,354,0.4,4.800000000000001
0.0,0.0,122.30886546158784,121.75387305117381,3.153149643980375,0.8571428571428572,0.5833333333333334,0.4,0.1111111111111111,0.4,2,354,0.4,4.800000000000001
8.0,8.0,19.135040474448424,51.675636454984684,109.65187091145027,0.7142857142857142,0.1666666666666666,0.8,0.1111111111111111,0.2,3,465,0.8,4.800000000000001
8.0,8.0,98.81133038156092,124.8236341327582,124.26575823608366,0.5714285714285714,0.4999999999999999,0.4,0.2222222222222222,0.7,1,163,0.4,4.800000000000001
8.0,8.0,1.0729236709748249,3.7372838849179724,104.90475724114292,0.1428571428571428,0.5833333333333334,0.4,0.0555555555555555,0.1,0,741,0.4,4.800000000000001
0.0,0.0,20.25741345481311,53.98840270410715,109.90839645382653,0.0,0.8333333333333334,0.8,0.3333333333333333,0.4,3,465,0.8,4.800000000000001
0.0,0.0,20.0384269831242,53.54182783844471,109.85859377260599,0.1428571428571428,0.1666666666666666,0.6000000000000001,0.2222222222222222,0.6,3,523,0.6000000000000001,4.800000000000001
8.0,8.0,102.23269336672527,124.99054492815173,124.83000313840361,0.8571428571428572,0.7499999999999999,0.4,0.3333333333333333,1.0,1,163,0.4,4.800000000000001
0.0,0.0,100.43400670108022,124.9287751942549,124.53341286923539,0.5714285714285714,0.4166666666666666,0.4,0.2777777777777778,0.6,1,163,0.4,4.800000000000001
8.0,8.0,102.31538077506951,124.99200063615375,124.84363627460367,0.1428571428571428,0.3333333333333333,0.0,0.8888888888888888,0.1,1,207,0.0,4.6000000000000005
8.0,8.0,0.40991534037816196,1.4446436055698,104.69747792544845,0.8571428571428572,0.25,0.2,0.0,0.8,0,808,0.2,4.800000000000001
8.0,8.0,102.31538077506951,124.99200063615375,124.84363627460367,0.2857142857142857,0.3333333333333333,0.2,0.0555555555555555,1.0,1,192,0.2,4.800000000000001
